user_id,customer_id,shipmode,shipdate
CA-2017-104864,JS-15685,Second Class,11/23/2017
CA-2015-138219,BP-11095,Standard Class,3/30/2015
CA-2016-157707,CC-12610,First Class,10/12/2016
US-2015-126753,SP-20860,Standard Class,8/20/2015
CA-2014-166051,JK-15625,Standard Class,6/5/2014
CA-2015-113040,CC-12100,Standard Class,8/31/2015
CA-2014-103800,DP-13000,Standard Class,1/7/2014
CA-2014-113383,SF-20065,First Class,9/13/2014
CA-2017-152499,EH-13765,Second Class,1/25/2017
CA-2016-151498,DN-13690,First Class,4/24/2016
CA-2016-137939,PJ-19015,Second Class,7/23/2016
US-2016-117793,MA-17560,Standard Class,8/29/2016
CA-2016-133872,VM-21835,First Class,6/17/2016
US-2015-165743,MM-18055,Second Class,11/23/2015
US-2017-105998,CR-12580,First Class,11/5/2017
US-2014-148194,BS-11365,First Class,5/7/2014
US-2015-151407,RD-19585,Standard Class,11/12/2015
CA-2015-110870,KD-16270,First Class,12/15/2015
CA-2014-143210,AA-10645,First Class,12/3/2014
CA-2016-139808,MC-18100,Standard Class,10/11/2016
CA-2015-110863,AA-10645,Standard Class,11/24/2015
CA-2014-127859,QJ-19255,Second Class,3/20/2014
US-2015-136427,JM-16195,First Class,6/23/2015
CA-2017-120168,TB-21625,Same Day,5/25/2017
US-2014-131870,NF-18595,First Class,9/11/2014
CA-2017-114804,BF-11020,Second Class,10/19/2017
CA-2017-167227,NP-18670,First Class,11/5/2017
CA-2014-129189,HM-14860,Standard Class,7/25/2014
CA-2015-132465,DM-13525,Second Class,9/15/2015
CA-2016-166373,JF-15565,Standard Class,10/25/2016
CA-2016-158806,NM-18520,Standard Class,1/11/2016
CA-2015-119690,MV-17485,First Class,6/28/2015
CA-2015-153738,AG-10270,First Class,9/22/2015
CA-2017-169012,BF-11275,Standard Class,7/14/2017
CA-2017-109393,JC-15775,Second Class,7/2/2017
CA-2017-121489,CM-11815,Second Class,8/25/2017
US-2017-133081,PV-18985,Standard Class,3/15/2017
CA-2017-165008,DO-13645,Second Class,9/17/2017
CA-2016-145611,HA-14905,Standard Class,9/24/2016
CA-2016-113600,SH-20395,Second Class,12/17/2016
CA-2017-130834,JM-16195,Second Class,11/6/2017
CA-2016-168543,DK-13225,Standard Class,7/7/2016
CA-2014-144974,CM-12715,Standard Class,9/30/2014
CA-2014-109904,BF-10975,Second Class,7/17/2014
CA-2017-152205,SF-20965,Standard Class,10/5/2017
CA-2015-121188,CB-12025,Standard Class,9/4/2015
CA-2015-156013,TC-20980,Standard Class,9/26/2015
CA-2016-132997,LW-17215,First Class,11/9/2016
US-2015-160563,NS-18640,Standard Class,10/24/2015
CA-2017-151750,JM-15250,Standard Class,1/5/2017
CA-2015-106187,RF-19345,Standard Class,6/29/2015
US-2016-164945,CA-12055,Standard Class,11/27/2016
CA-2015-150714,KH-16690,Standard Class,11/1/2015
CA-2016-105753,LC-16960,Standard Class,10/26/2016
CA-2017-120894,JL-15130,Standard Class,5/2/2017
CA-2016-106621,DM-12955,Second Class,10/1/2016
CA-2015-107020,MV-18190,Standard Class,7/14/2015
US-2015-117492,NS-18640,First Class,8/9/2015
CA-2014-101392,AS-10630,Standard Class,12/13/2014
CA-2015-127502,MT-17815,Standard Class,12/14/2015
CA-2017-143658,SR-20425,Second Class,11/13/2017
CA-2017-133046,DK-13375,Second Class,8/1/2017
CA-2017-122798,SV-20935,Standard Class,1/1/2018
CA-2016-169663,RH-19510,First Class,3/13/2016
CA-2015-149846,SB-20185,Standard Class,5/26/2015
CA-2017-159149,CR-12820,First Class,2/19/2017
US-2017-167570,EG-13900,Standard Class,12/15/2017
CA-2017-160122,RD-19930,Standard Class,11/23/2017
CA-2016-130393,JM-15865,Second Class,12/3/2016
CA-2017-144820,LW-16825,Second Class,10/7/2017
CA-2017-101014,RW-19540,Standard Class,9/4/2017
CA-2017-105543,BG-11695,Same Day,11/24/2017
US-2017-113201,TT-21220,Standard Class,7/5/2017
US-2017-106551,EB-13930,Standard Class,7/27/2017
CA-2016-116722,LP-17080,Standard Class,11/16/2016
CA-2014-138128,FP-14320,Standard Class,12/15/2014
US-2017-150070,JA-15970,Standard Class,9/12/2017
CA-2015-137064,TS-21655,Standard Class,2/13/2015
CA-2017-157350,DP-13000,Standard Class,9/1/2017
CA-2014-127866,JD-15895,First Class,7/23/2014
CA-2015-131352,GH-14485,Standard Class,10/13/2015
CA-2015-121776,RD-19585,Standard Class,2/21/2015
CA-2016-118073,CS-12490,Standard Class,8/16/2016
CA-2014-103219,BF-11215,Standard Class,11/13/2014
CA-2016-102561,NK-18490,Standard Class,7/22/2016
CA-2016-100993,AZ-10750,Standard Class,2/10/2016
US-2014-112949,Co-12640,Standard Class,6/27/2014
US-2017-146822,AG-10675,Standard Class,6/14/2017
US-2016-131058,EM-14140,Standard Class,12/31/2016
CA-2014-167997,CA-11965,First Class,1/29/2014
CA-2017-140151,RB-19360,First Class,3/25/2017
US-2017-143770,RD-19720,Standard Class,3/24/2017
CA-2016-131296,MS-17830,Standard Class,10/9/2016
CA-2016-103464,PG-18820,Standard Class,11/22/2016
CA-2017-136238,KB-16240,Standard Class,1/1/2018
CA-2016-120803,RB-19465,Standard Class,3/13/2016
CA-2016-134138,JD-15790,Standard Class,2/20/2016
CA-2015-120915,JJ-15445,Second Class,10/3/2015
CA-2015-168207,LT-17110,Standard Class,11/6/2015
CA-2016-144148,AH-10690,Standard Class,8/5/2016
CA-2017-107174,AB-10060,Standard Class,11/13/2017
CA-2016-146150,FM-14380,Standard Class,2/19/2016
CA-2014-114125,GH-14410,Standard Class,7/13/2014
CA-2016-114944,HE-14800,Standard Class,2/4/2016
CA-2016-135965,SZ-20035,First Class,9/25/2016
CA-2017-149699,CM-12115,First Class,12/24/2017
CA-2016-166429,TG-21310,Standard Class,9/8/2016
CA-2015-112767,DK-12985,Standard Class,8/6/2015
CA-2015-119879,SS-20410,Standard Class,11/25/2015
CA-2017-155642,BM-11575,Standard Class,5/22/2017
US-2017-101721,MY-17380,Standard Class,7/27/2017
CA-2015-136728,AG-10900,Second Class,9/17/2015
CA-2016-127194,BW-11110,Standard Class,12/16/2016
CA-2015-140375,SG-20470,Second Class,10/5/2015
US-2017-155866,CC-12370,Standard Class,11/21/2017
CA-2015-141327,LR-16915,First Class,12/3/2015
CA-2015-136700,DB-13120,Second Class,12/11/2015
CA-2017-102736,LP-17095,Standard Class,9/9/2017
CA-2017-125269,AF-10870,Standard Class,4/30/2017
CA-2015-114811,KD-16495,Same Day,11/8/2015
CA-2015-122266,SA-20830,Standard Class,4/30/2015
CA-2015-141565,BG-11035,Standard Class,9/24/2015
CA-2017-128769,DM-12955,Standard Class,9/12/2017
CA-2016-116337,MC-17845,Standard Class,11/12/2016
CA-2015-120845,ML-17395,Standard Class,10/2/2015
CA-2014-120775,RD-19930,Standard Class,10/7/2014
CA-2014-152905,AB-10015,Standard Class,2/24/2014
CA-2016-104633,EA-14035,Standard Class,6/16/2016
CA-2017-104136,SF-20065,Second Class,11/4/2017
CA-2016-123050,BC-11125,Second Class,4/8/2016
CA-2016-162355,PF-19165,Second Class,7/2/2016
CA-2014-158225,SE-20110,Standard Class,9/28/2014
CA-2017-102204,CJ-12010,Standard Class,5/6/2017
CA-2017-103065,PT-19090,Same Day,10/20/2017
CA-2014-109855,LH-16900,Standard Class,9/5/2014
CA-2014-109897,BW-11200,Standard Class,8/16/2014
US-2014-143581,BS-11365,Standard Class,8/23/2014
CA-2015-129217,DP-13390,Same Day,5/10/2015
CA-2016-133816,CS-12400,Second Class,5/13/2016
CA-2015-140221,MS-17365,Second Class,3/9/2015
CA-2017-152310,DK-12895,Standard Class,8/19/2017
CA-2016-118101,SN-20560,Same Day,6/26/2016
CA-2016-100307,TC-21475,Standard Class,12/19/2016
CA-2015-138457,AM-10705,Standard Class,9/17/2015
CA-2014-131800,AJ-10960,Standard Class,1/4/2015
CA-2014-118304,KH-16360,Standard Class,5/4/2014
CA-2017-121790,LP-17095,Standard Class,2/6/2017
CA-2016-169670,JE-15715,Standard Class,12/31/2016
CA-2016-139549,MY-18295,Standard Class,10/25/2016
CA-2015-104059,FC-14245,Second Class,6/15/2015
CA-2017-164112,ND-18460,Standard Class,7/4/2017
CA-2015-143882,DB-13360,Standard Class,6/30/2015
US-2016-139262,LC-16960,Standard Class,2/25/2016
CA-2017-146192,BD-11725,Standard Class,4/26/2017
CA-2017-134810,MC-17605,First Class,5/10/2017
CA-2015-154284,SZ-20035,Second Class,12/26/2015
CA-2014-156244,DH-13675,Standard Class,8/16/2014
CA-2015-106362,LC-16885,Standard Class,12/15/2015
US-2017-168802,JO-15145,Standard Class,11/7/2017
US-2017-146906,MT-17815,Standard Class,3/17/2017
CA-2016-166380,EB-13750,Standard Class,6/3/2016
US-2015-158911,RS-19765,Standard Class,7/11/2015
US-2014-103338,RB-19435,Standard Class,3/15/2014
CA-2015-109169,OT-18730,Standard Class,4/24/2015
US-2017-167318,GZ-14545,Standard Class,8/1/2017
US-2014-120313,NL-18310,Second Class,11/2/2014
CA-2017-135419,BG-11740,Standard Class,11/9/2017
CA-2016-128671,MT-18070,Standard Class,8/16/2016
CA-2016-149335,BC-11125,Same Day,7/25/2016
CA-2014-168312,GW-14605,Standard Class,3/7/2014
US-2017-105935,BD-11500,Standard Class,1/31/2017
CA-2014-161508,PV-18985,Standard Class,7/16/2014
CA-2017-130904,HM-14980,Standard Class,4/16/2017
CA-2017-133620,EM-14065,Standard Class,11/18/2017
CA-2015-142937,SF-20065,First Class,12/6/2015
US-2016-149790,SC-20380,Standard Class,10/1/2016
CA-2016-130778,ND-18370,Standard Class,11/25/2016
CA-2017-144456,FC-14245,First Class,9/9/2017
CA-2017-103478,KL-16555,Second Class,7/24/2017
CA-2017-118577,XP-21865,Standard Class,10/11/2017
CA-2017-113572,FP-14320,Standard Class,11/11/2017
CA-2016-153269,PS-18760,First Class,3/12/2016
CA-2017-161655,CW-11905,Second Class,5/18/2017
CA-2016-101469,KH-16360,Standard Class,7/8/2016
CA-2014-153087,TC-20980,Standard Class,1/3/2015
CA-2017-135076,YS-21880,Standard Class,4/17/2017
CA-2014-161634,CC-12220,Standard Class,11/20/2014
CA-2017-141481,ZD-21925,First Class,6/14/2017
CA-2016-132549,JK-15370,Standard Class,11/30/2016
US-2014-155544,GM-14440,Standard Class,3/25/2014
US-2015-115238,JW-15220,Standard Class,5/4/2015
CA-2017-132199,BO-11350,Standard Class,5/8/2017
CA-2016-163174,XP-21865,Standard Class,8/30/2016
CA-2014-110555,MM-18055,Standard Class,4/18/2014
CA-2017-147207,TS-21655,Second Class,1/4/2017
CA-2017-137631,JL-15235,Standard Class,5/2/2017
CA-2017-157273,SZ-20035,First Class,2/2/2017
CA-2014-109918,LR-17035,Second Class,9/12/2014
CA-2016-118745,SV-20365,Standard Class,6/16/2016
CA-2016-163972,MG-17890,Standard Class,10/21/2016
CA-2014-165393,NC-18415,First Class,12/30/2014
CA-2016-113726,SC-20680,Standard Class,12/1/2016
CA-2016-152940,RO-19780,First Class,11/13/2016
CA-2015-158701,JL-15175,Standard Class,1/10/2015
CA-2017-156272,PW-19030,Standard Class,3/27/2017
CA-2015-162964,MF-18250,Standard Class,11/18/2015
CA-2014-103527,CC-12220,Second Class,9/14/2014
CA-2016-134544,AC-10660,Second Class,3/19/2016
CA-2016-163048,MH-17440,Standard Class,2/15/2016
CA-2016-145135,CD-12790,First Class,11/28/2016
CA-2017-137582,CV-12805,Standard Class,9/8/2017
CA-2015-149601,TB-21625,Standard Class,6/3/2015
CA-2014-139423,DG-13300,Standard Class,11/5/2014
CA-2016-102596,RD-19810,First Class,12/30/2016
CA-2017-153227,CS-12250,First Class,12/6/2017
CA-2017-110625,JB-16045,Standard Class,12/30/2017
CA-2016-142594,EJ-14155,Second Class,12/6/2016
CA-2014-152254,BD-11620,Same Day,6/30/2014
US-2014-120236,MR-17545,First Class,9/4/2014
CA-2017-120061,SR-20425,Second Class,11/7/2017
CA-2015-133837,TH-21100,Standard Class,4/18/2015
CA-2015-110814,BD-11635,Second Class,12/9/2015
CA-2016-154067,SM-20950,Standard Class,2/7/2016
CA-2017-140480,HE-14800,Standard Class,7/12/2017
CA-2015-134082,JK-15640,Standard Class,12/17/2015
CA-2016-130820,ON-18715,Same Day,11/15/2016
CA-2016-159765,TH-21100,Second Class,5/12/2016
CA-2017-132290,MD-17350,Standard Class,3/14/2017
CA-2016-147109,AH-10075,Standard Class,12/21/2016
CA-2017-107265,ML-17755,Standard Class,4/12/2017
CA-2017-118199,LB-16795,First Class,5/11/2017
CA-2017-150091,NP-18670,Standard Class,10/16/2017
CA-2016-137652,EB-13750,First Class,8/30/2016
CA-2015-128356,RP-19390,Standard Class,10/7/2015
CA-2017-167017,DC-12850,First Class,11/25/2017
US-2017-132220,DJ-13510,Standard Class,11/16/2017
CA-2016-118129,CL-12565,Second Class,12/21/2016
US-2014-113124,NC-18340,Standard Class,4/5/2014
CA-2017-155621,KN-16450,Standard Class,11/13/2017
US-2014-127635,SC-20260,Second Class,9/18/2014
CA-2015-151470,AM-10705,Standard Class,9/26/2015
CA-2015-112823,RA-19945,Standard Class,12/16/2015
CA-2014-108861,MM-17260,Standard Class,6/1/2014
CA-2017-114370,BN-11470,Second Class,3/17/2017
CA-2016-158302,JB-16045,Second Class,12/12/2016
CA-2017-145779,DB-13615,Standard Class,5/10/2017
US-2016-155173,JB-16045,Standard Class,3/10/2016
CA-2017-125451,AH-10075,First Class,10/24/2017
CA-2014-131387,AI-10855,First Class,4/30/2014
CA-2016-125087,TH-21115,Standard Class,4/23/2016
CA-2016-154081,JE-15610,Standard Class,5/29/2016
US-2017-118556,TH-21235,Second Class,6/2/2017
CA-2014-126200,JE-15715,Standard Class,8/29/2014
CA-2014-146500,AT-10735,Standard Class,9/4/2014
CA-2015-169537,JH-15820,Second Class,9/7/2015
CA-2014-100881,DR-12940,Standard Class,4/1/2014
CA-2015-144043,AB-10165,Standard Class,5/15/2015
CA-2015-116512,MC-18100,Standard Class,4/14/2015
CA-2015-101000,IG-15085,Standard Class,4/14/2015
CA-2016-168557,FH-14275,Standard Class,9/23/2016
US-2016-164196,AS-10285,Standard Class,11/17/2016
US-2017-132031,PN-18775,Standard Class,4/27/2017
CA-2015-169733,GM-14500,Second Class,10/26/2015
CA-2017-169404,NC-18625,Standard Class,4/14/2017
CA-2017-134880,TW-21025,Standard Class,11/1/2017
CA-2015-145758,BF-11020,Same Day,10/30/2015
CA-2017-158736,TT-21460,Standard Class,12/24/2017
US-2016-119270,SW-20245,Standard Class,3/16/2016
CA-2014-109890,PG-18820,Standard Class,7/27/2014
CA-2016-138583,DP-13390,Standard Class,5/28/2016
US-2017-118535,DJ-13510,Standard Class,2/15/2017
CA-2016-126284,EN-13780,Standard Class,9/24/2016
CA-2017-142391,PB-19150,Same Day,9/24/2017
CA-2017-124716,BD-11560,Standard Class,3/31/2017
CA-2016-158841,SE-20110,Second Class,2/4/2016
CA-2017-106824,AT-10735,Standard Class,7/11/2017
CA-2015-109190,CC-12685,Standard Class,10/28/2015
CA-2016-143154,AS-10225,Standard Class,12/8/2016
CA-2014-169061,AB-10150,Second Class,3/8/2014
CA-2015-102316,DH-13075,Second Class,3/3/2015
CA-2014-164903,SR-20740,Standard Class,2/24/2014
CA-2016-109400,NR-18550,Standard Class,5/6/2016
CA-2016-130400,SJ-20125,Standard Class,3/12/2016
CA-2015-135853,CA-12775,First Class,12/14/2015
CA-2016-103359,LC-16885,Standard Class,12/26/2016
CA-2016-144645,NS-18640,Standard Class,2/8/2016
CA-2017-141614,NS-18640,Standard Class,6/9/2017
CA-2015-122168,HG-14965,Standard Class,8/26/2015
CA-2016-132899,SF-20200,Standard Class,4/11/2016
CA-2017-149720,EM-14065,Second Class,6/7/2017
CA-2017-118003,DO-13645,Standard Class,12/10/2017
CA-2016-141887,MP-17470,Standard Class,1/15/2016
US-2016-160206,MY-18295,Standard Class,4/7/2016
CA-2017-133074,DB-13615,Standard Class,9/25/2017
CA-2017-161172,SP-20920,Same Day,3/16/2017
CA-2017-137624,ME-17320,Standard Class,11/17/2017
CA-2016-156748,BS-11755,Standard Class,12/6/2016
CA-2015-169677,KS-16300,Second Class,1/15/2015
US-2014-163146,CC-12475,Standard Class,5/20/2014
CA-2015-157343,HD-14785,Standard Class,6/11/2015
CA-2017-147354,KB-16315,Standard Class,3/13/2017
CA-2015-157287,HR-14830,First Class,12/23/2015
CA-2014-137575,TB-21625,Standard Class,8/11/2014
CA-2016-119074,DS-13180,Standard Class,3/31/2016
CA-2015-149566,GB-14530,Standard Class,12/10/2015
CA-2015-126186,GB-14530,First Class,9/12/2015
CA-2015-121132,VB-21745,Standard Class,7/24/2015
CA-2014-140473,MC-17425,Standard Class,6/3/2014
US-2017-102904,CB-12025,Standard Class,11/20/2017
CA-2016-102092,PM-18940,First Class,12/11/2016
CA-2015-117884,DC-13285,Same Day,3/22/2015
CA-2016-132829,LA-16780,Second Class,12/26/2016
CA-2016-123540,DJ-13420,Second Class,4/6/2016
US-2017-108315,MH-18115,Standard Class,5/4/2017
CA-2016-134110,BG-11035,First Class,11/18/2016
US-2016-136581,SV-20365,First Class,11/12/2016
CA-2016-162390,DP-13105,Standard Class,12/12/2016
CA-2016-162222,SR-20740,Same Day,4/3/2016
CA-2014-121629,BT-11680,Standard Class,12/2/2014
CA-2015-164623,MS-17770,First Class,10/22/2015
CA-2014-159849,JK-15640,Same Day,9/19/2014
CA-2017-101273,ST-20530,Second Class,8/30/2017
CA-2017-106747,TS-21505,First Class,7/4/2017
CA-2017-146164,CM-12190,Standard Class,12/26/2017
CA-2016-111605,JW-15955,Standard Class,1/2/2017
CA-2014-130673,MC-17590,Second Class,5/22/2014
CA-2014-104808,MH-17440,Second Class,2/8/2014
US-2017-132927,RD-19720,Standard Class,12/15/2017
CA-2017-162015,KB-16240,Standard Class,7/18/2017
CA-2015-138492,FC-14335,Standard Class,5/22/2015
CA-2017-145338,BD-11770,First Class,2/1/2017
CA-2017-126676,FH-14365,First Class,10/1/2017
CA-2017-101700,SO-20335,First Class,4/26/2017
CA-2017-159667,PM-19135,Standard Class,11/13/2017
CA-2014-111934,GD-14590,First Class,5/7/2014
US-2016-117387,PA-19060,Standard Class,10/31/2016
CA-2014-141110,LS-17200,Standard Class,12/1/2014
US-2014-133949,JL-15175,Same Day,12/31/2014
US-2016-116365,CA-12310,Standard Class,1/8/2016
CA-2017-162936,CM-12160,Standard Class,8/22/2017
CA-2014-151946,BT-11440,Standard Class,6/9/2014
CA-2017-123624,SE-20110,Second Class,11/17/2017
CA-2016-146437,HG-14965,Second Class,2/1/2016
CA-2016-138233,PF-19165,Standard Class,11/14/2016
CA-2016-165918,BD-11770,Standard Class,9/14/2016
CA-2017-117513,BT-11395,Standard Class,3/8/2017
CA-2017-132437,EM-14095,Second Class,9/13/2017
US-2017-119319,LC-17050,Second Class,11/9/2017
CA-2017-104318,FH-14275,Standard Class,5/18/2017
US-2016-114230,CM-12235,Standard Class,12/1/2016
CA-2015-136147,FM-14380,Standard Class,11/18/2015
CA-2015-156118,HG-14965,Standard Class,12/12/2015
CA-2015-164084,AG-10525,Standard Class,9/12/2015
CA-2016-107783,OT-18730,First Class,7/29/2016
CA-2017-159793,SV-20365,Standard Class,8/29/2017
CA-2014-160094,JM-16195,First Class,5/2/2014
CA-2017-151281,HM-14980,Standard Class,5/2/2017
CA-2017-118346,PO-19180,First Class,7/24/2017
CA-2014-129819,KC-16675,Second Class,12/15/2014
US-2017-148551,DB-13120,Standard Class,1/16/2017
CA-2017-147767,SV-20935,Same Day,12/2/2017
CA-2015-108259,NS-18640,Standard Class,11/15/2015
CA-2016-113341,MH-17455,Standard Class,11/29/2016
US-2015-131842,RR-19525,First Class,12/8/2015
CA-2016-164574,RH-19555,Standard Class,8/3/2016
CA-2014-142769,RP-19390,Same Day,9/13/2014
CA-2016-168361,KB-16600,Standard Class,6/25/2016
CA-2016-153185,MH-17620,Standard Class,9/8/2016
CA-2017-124765,HZ-14950,Standard Class,11/30/2017
CA-2015-131856,JG-15160,Standard Class,5/17/2015
CA-2017-126634,AB-10165,Second Class,4/1/2017
CA-2016-118500,HJ-14875,First Class,11/18/2016
CA-2016-163951,CJ-11875,First Class,1/2/2017
CA-2016-149916,ED-13885,Second Class,12/24/2016
CA-2015-158918,AI-10855,Second Class,12/25/2015
US-2014-159611,KB-16315,Second Class,1/1/2015
CA-2017-163265,JS-16030,Standard Class,2/21/2017
CA-2017-141705,PO-18850,First Class,10/26/2017
CA-2016-112739,RD-19810,Second Class,9/7/2016
CA-2016-143805,JD-15895,Second Class,12/3/2016
CA-2014-133634,SR-20740,Standard Class,11/10/2014
CA-2017-101665,TZ-21580,Standard Class,12/1/2017
CA-2016-155446,TN-21040,Standard Class,12/23/2016
CA-2017-137323,PW-19030,Second Class,11/18/2017
CA-2016-144015,AH-10075,Same Day,6/26/2016
CA-2014-101427,AY-10555,Standard Class,12/30/2014
CA-2016-136770,SP-20650,Standard Class,8/18/2016
CA-2016-118311,ED-13885,Standard Class,10/28/2016
US-2014-112795,CR-12625,Second Class,8/28/2014
CA-2017-127096,CS-12400,Second Class,9/17/2017
CA-2017-119284,TS-21205,Standard Class,6/20/2017
CA-2015-133494,RP-19390,Standard Class,3/5/2015
CA-2016-111318,IL-15100,First Class,7/26/2016
US-2014-132745,NF-18475,Standard Class,10/5/2014
CA-2014-146815,PP-18955,Standard Class,9/13/2014
CA-2014-119144,JD-16150,First Class,11/18/2014
CA-2014-105648,EJ-14155,Standard Class,3/7/2014
US-2015-145422,PW-19240,Standard Class,12/7/2015
CA-2017-136623,TS-21430,Standard Class,7/16/2017
CA-2017-121678,BM-11650,Second Class,11/20/2017
CA-2016-120824,AW-10930,Second Class,6/16/2016
US-2016-135209,MH-17290,Second Class,12/31/2016
CA-2017-148145,SW-20275,Standard Class,3/23/2017
CA-2015-103870,SP-20860,Standard Class,12/31/2015
CA-2015-111017,SC-20695,Standard Class,8/6/2015
CA-2017-116988,PW-19030,Second Class,6/29/2017
US-2014-169390,CS-12250,Second Class,2/10/2014
CA-2016-168774,RP-19855,Standard Class,9/9/2016
CA-2017-161592,CS-12175,Standard Class,4/10/2017
US-2017-131961,MJ-17740,First Class,12/11/2017
CA-2016-102498,JG-15160,First Class,7/25/2016
CA-2015-113222,AG-10765,Same Day,11/9/2015
US-2015-144771,CK-12205,First Class,10/4/2015
CA-2015-162376,HD-14785,Second Class,11/25/2015
CA-2017-128076,BO-11350,Standard Class,2/7/2017
US-2015-163825,LC-16885,First Class,6/19/2015
CA-2016-105662,RB-19465,Standard Class,5/9/2016
CA-2017-152198,JD-16015,First Class,9/10/2017
CA-2016-114307,MF-17665,Standard Class,7/26/2016
CA-2016-159891,BF-11170,Standard Class,2/6/2016
CA-2016-112578,FO-14305,Standard Class,1/2/2017
CA-2015-107083,BB-11545,Standard Class,11/27/2015
CA-2015-151722,IL-15100,Standard Class,10/9/2015
CA-2016-151148,PO-19180,Same Day,9/13/2016
CA-2017-115882,DB-13555,First Class,9/17/2017
CA-2015-132276,LC-16960,Standard Class,2/28/2015
CA-2016-163636,MP-18175,Second Class,12/9/2016
CA-2016-102813,EA-14035,First Class,7/3/2016
CA-2017-135377,BP-11095,Standard Class,12/18/2017
CA-2015-165813,BM-11785,Second Class,3/22/2015
CA-2015-133585,CM-12715,First Class,3/4/2015
CA-2016-116911,JD-16150,Standard Class,9/20/2016
US-2017-129224,AS-10630,Standard Class,3/23/2017
CA-2017-145765,CM-11815,Standard Class,6/2/2017
CA-2017-126914,JE-15715,Standard Class,6/19/2017
CA-2015-169572,AG-10525,Standard Class,9/12/2015
CA-2017-162075,TT-21220,Standard Class,3/24/2017
CA-2014-162992,BP-11095,First Class,12/21/2014
CA-2016-106397,MJ-17740,Standard Class,7/13/2016
US-2016-150140,VM-21685,Standard Class,4/10/2016
CA-2014-116666,KT-16480,First Class,5/10/2014
CA-2017-148992,CS-12250,Standard Class,11/27/2017
CA-2016-140935,AB-10015,First Class,11/12/2016
CA-2014-157644,AH-10030,First Class,1/1/2015
US-2017-100398,DO-13435,Standard Class,8/23/2017
CA-2016-113082,MC-17590,Standard Class,9/16/2016
US-2017-110646,JF-15190,Standard Class,10/31/2017
CA-2017-120614,SM-20950,Standard Class,6/4/2017
US-2016-140172,SP-20650,Standard Class,3/13/2016
CA-2015-127754,CK-12760,Standard Class,7/31/2015
CA-2015-144274,PW-19240,Second Class,11/25/2015
CA-2015-142930,EB-14170,Standard Class,12/2/2015
CA-2017-100622,DK-13090,Standard Class,11/7/2017
CA-2017-117156,TB-21055,Second Class,3/23/2017
CA-2015-115399,AG-10900,First Class,12/22/2015
US-2014-157847,SC-20020,Second Class,4/6/2014
CA-2015-115168,BB-11545,Standard Class,6/9/2015
CA-2014-109680,VP-21760,First Class,10/9/2014
CA-2016-167983,RP-19270,Second Class,8/24/2016
CA-2015-145324,DH-13675,Standard Class,11/19/2015
CA-2015-153423,SW-20455,Standard Class,6/27/2015
US-2017-132675,KF-16285,Standard Class,9/28/2017
CA-2014-153808,FH-14275,Second Class,4/10/2014
US-2016-112396,JR-16210,Standard Class,2/13/2016
CA-2014-141173,JC-16105,Second Class,11/20/2014
CA-2017-156664,BP-11290,Standard Class,12/23/2017
CA-2015-140718,FA-14230,First Class,7/4/2015
CA-2014-119977,DN-13690,Second Class,10/13/2014
US-2015-115343,FO-14305,First Class,9/25/2015
CA-2017-163671,DP-13105,Standard Class,12/30/2017
CA-2017-135909,JW-15220,Standard Class,10/20/2017
US-2017-114356,TT-21460,Standard Class,8/26/2017
CA-2015-125934,SN-20560,Standard Class,9/18/2015
CA-2015-158148,JM-15865,Standard Class,12/26/2015
CA-2014-120411,SB-20185,First Class,9/23/2014
CA-2016-158260,CC-12475,Standard Class,11/8/2016
CA-2017-101805,SH-19975,Standard Class,12/6/2017
US-2014-105137,RB-19435,Same Day,10/10/2014
CA-2017-142489,TC-21295,Second Class,11/16/2017
US-2016-141264,CT-11995,Standard Class,8/19/2016
CA-2017-126928,GZ-14470,Standard Class,9/23/2017
US-2015-107944,AM-10360,First Class,3/25/2015
CA-2016-135594,AH-10120,Second Class,7/3/2016
US-2017-115252,MY-18295,Standard Class,10/25/2017
CA-2014-107398,BS-11590,Standard Class,8/30/2014
CA-2014-169642,BB-10990,Second Class,7/30/2014
CA-2017-103968,ML-17755,Standard Class,12/7/2017
CA-2016-147256,FC-14245,Second Class,10/21/2016
CA-2016-162159,CR-12625,First Class,9/18/2016
CA-2015-111038,LC-16960,Standard Class,12/6/2015
CA-2014-124723,GZ-14470,Standard Class,8/12/2014
CA-2016-167241,BD-11320,Standard Class,8/22/2016
CA-2015-163237,EM-14095,Second Class,8/9/2015
CA-2016-150483,BP-11290,Standard Class,6/4/2016
US-2016-126431,SU-20665,Same Day,7/1/2016
CA-2016-139934,AY-10555,First Class,12/20/2016
CA-2015-109603,EM-13825,Standard Class,2/1/2015
CA-2017-160661,SA-20830,Standard Class,11/1/2017
CA-2017-102610,CA-12265,Standard Class,11/8/2017
US-2016-144057,CV-12805,Standard Class,5/13/2016
CA-2014-160276,AH-10690,Standard Class,4/8/2014
CA-2014-132983,DS-13180,Standard Class,5/3/2014
CA-2016-145709,AH-10690,Standard Class,10/8/2016
CA-2017-133928,ZC-21910,Standard Class,6/17/2017
CA-2016-168032,DF-13135,Standard Class,2/3/2016
CA-2015-143616,SS-20140,Second Class,9/29/2015
US-2015-168704,FP-14320,Standard Class,4/17/2015
CA-2017-143252,HE-14800,Standard Class,12/24/2017
CA-2016-102134,SP-20545,Standard Class,3/19/2016
CA-2017-130036,BP-11185,Same Day,8/27/2017
CA-2015-134117,PG-18895,Second Class,12/19/2015
